,tags,changeset,lon,version,id,timestamp,lat,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,email,name,opening_hours,operator,phone,url,website,amenity,building,drinking_water,fountain,gambling,internet_access,office,source,start_date,wikipedia,geometry,osm_type,addr:housename,addr:place,building:levels,landuse
432,"{""name:en"":""Uberto Bazzi Theater""}",0.0,12.648024,1,6084526385,1542962399,41.74145,,,,,,,Teatro Uberto Bazzi,,,,,,theatre,,,,,,,,,,POINT (12.64802360534668 41.741451263427734),node,,,,
433,"{""name:en"":""Bernini's Fountain""}",0.0,12.650483,1,6090409185,1543164443,41.746517,,,,,,,Fontana del Bernini,,,,,,fountain,,,,,,,,,,POINT (12.650483131408691 41.746517181396484),node,,,,
434,,0.0,12.660385,1,6138798805,1544871485,41.727016,Albano Laziale,,6,00041,Borgo Garibaldi,,Alba Radians,,,,,,theatre,,,,,,,,,,POINT (12.660385131835938 41.72701644897461),node,,,,
435,"{""wheelchair"":""yes""}",0.0,12.467918,1,6143503366,1545080784,41.92907,,,2,,Via Guido Reni,,Cinema Tiziano,,,+39 06 323 6588,,https://www.facebook.com/Cinema-Tiziano-sito-ufficiale-159721814065333/,cinema,,,,,,,,,,POINT (12.467918395996094 41.92906951904297),node,,,,
436,,0.0,12.512191,1,6153188270,1545476113,41.880096,Roma,,3,00183,Via Trebula,,TEATRO PICCOLO RE DI ROMA,,,,,http://sinestesiateatro.it/,theatre,,,,,,,,,,POINT (12.512190818786621 41.880096435546875),node,,,,
437,,0.0,12.471638,2,6153871304,1553680019,41.884945,,,1,,Via Girolamo Induno,,Cinema Troisi,,,,,https://cinematroisi.it/,cinema,,,,,,,,,,POINT (12.471637725830078 41.884944915771484),node,,,,
438,,0.0,12.487955,1,6167913786,1545994868,41.903194,,,,,,,Club Epoque,,,,,,nightclub,,,,,,,,,,POINT (12.487955093383789 41.903194427490234),node,,,,
439,,0.0,12.487878,1,6167913787,1545994869,41.903183,,,,,,,Toy RoOm Rome,,,,,,nightclub,,,,,,,,,,POINT (12.48787784576416 41.90318298339844),node,,,,
440,"{""artwork_type"":""statue"",""tourism"":""artwork""}",0.0,12.482713,2,6199196734,1565783386,41.914818,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.482712745666504 41.914817810058594),node,,,,
441,"{""artwork_type"":""statue"",""subject:wikidata"":""Q83223"",""tourism"":""artwork"",""wikidata"":""Q76975683""}",0.0,12.482912,3,6199196735,1586069326,41.914978,,,,,,,Esculapio,,,,,,fountain,,,,,,,,,,POINT (12.482912063598633 41.91497802734375),node,,,,
442,,0.0,12.974477,1,6299468128,1551030109,41.88803,San Vito Romano,,14,00030,Via Remigo de Paolis,,Teatro Caesar,,,,,,theatre,,,,,,,,,,POINT (12.97447681427002 41.888031005859375),node,,,,
443,"{""addr:province"":""Roma"",""contact:facebook"":""https://www.facebook.com/Studio1.Entertainment.Clubbing"",""contact:instagram"":""https://www.instagram.com/studio1_official"",""contact:youtube"":""https://www.youtube.com/channel/UCf9ZwBSLIbR7fWuyLohvKag"",""mobile"":""+39 366 3170062""}",0.0,12.682805,3,6308904228,1638558524,41.797966,Grottaferrata,,136,00046,Via Ventiquattro Maggio,info@studio1roma.it,Studio 1 Entertainment Clubbing,,,+39 06 9411182,,https://studio1roma.it/,nightclub,,,,,,,,,,POINT (12.682805061340332 41.79796600341797),node,,,,
444,,0.0,12.63778,3,6314048189,1612461562,41.940327,Roma,,92,00131,Via San Getullo,,Blue Night Strip Bar,Mo-Su 22:30-04:00,,+39 331 392 5330,,https://blue-night-strip-bar.business.site/,nightclub,,,,,,,,,,POINT (12.63778018951416 41.94032669067383),node,,,,
445,"{""addr:unit"":""b""}",0.0,12.442135,1,6373899833,1554040304,41.972622,,,15,,Via Bassanello,,Magic Fly,,,+39 06 3326 8956,,magicfly.it,nightclub,,,,,,,,,,POINT (12.442134857177734 41.97262191772461),node,,,,
446,,0.0,12.443723,1,6373899844,1554040304,41.96964,,,78,,Via al Sesto Miglio,,Teatro Stabile Del Giallo,,,+39 06 3326 2799,,stabiledelgiallo.com,theatre,,,,,,,,,,POINT (12.44372272491455 41.96963882446289),node,,,,
447,,0.0,12.515554,2,6402127134,1586110860,41.880264,,,7,,Via Tortona,,Teatro Orione,Mo-Fr 10:00-14:00,,+39 0677206960,,teatroorione.it,theatre,,,,,,,,,,POINT (12.515554428100586 41.88026428222656),node,,,,
448,,0.0,12.588061,1,6467683804,1557653585,41.893436,Roma,,738,,Via Prenestina,,Traffic Live,,,,,http://www.trafficlive.org/,nightclub,,,,,,,,,,POINT (12.588061332702637 41.893436431884766),node,,,,
449,"{""description"":""Il Planetario e Museo Astronomico \u00E8 TEMPORANEAMENTE CHIUSO per lavori di riqualificazione dell\u2019edificio in adeguamento alle normative."",""note"":""Ho inserito questo tag anche se \u00E8 il planetario \u00E8 chiuso per poter inserire i contatti. Se inutile, lo si cancelli.""}",0.0,12.487922,2,6497666024,1560971346,41.91946,,,,,,info@planetarioroma.it,Planetario e Museo Astronomico,,,+39 06 0608,,http://www.planetarioroma.it/it/il_museo/planetario,planetarium,,,,,,,,,,POINT (12.487921714782715 41.91946029663086),node,,,,
450,"{""name:ru"":""\u0424\u043E\u043D\u0442\u0430\u043D \u0427\u0435\u0440\u0435\u043F\u0430\u0445""}",0.0,12.47758,1,6501879787,1558872037,41.893818,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.477580070495605 41.89381790161133),node,,,,
451,"{""image"":""File:Wall fountain, Roma, Italia Sep 01, 2020 12-33-55 PM.jpeg"",""support"":""wall_mounted""}",0.0,12.494692,3,6551350374,1598969886,41.88571,,,,,,,,,,,,,fountain,,no,wall_mounted,,,,,,,POINT (12.494691848754883 41.885711669921875),node,,,,
452,,0.0,12.4868145,1,6558298569,1560971346,41.91846,,,,,,,Teatro del Pinguino,,,,,,theatre,,,,,,,,,,POINT (12.486814498901367 41.918460845947266),node,,,,
453,"{""artwork_type"":""statue"",""tourism"":""artwork"",""wikimedia_commons"":""File:43_leone_e_araceli.JPG""}",0.0,12.482012,3,6705819696,1636460757,41.8938,,,,,,,Fontana del Leone Egizio,,,,,,fountain,,,,,,,,,,POINT (12.482011795043945 41.893798828125),node,,,,
454,"{""artwork_type"":""statue"",""tourism"":""artwork""}",0.0,12.48195,2,6705819697,1565694768,41.893726,,,,,,,Fontana del Leone Egizio,,,,,,fountain,,,,,,,,,,POINT (12.481949806213379 41.89372634887695),node,,,,
455,,0.0,11.879163,1,6716025242,1565972344,42.04435,,,,,,,Centro Anziani Comunale,,,,,,social_centre,,,,,,,,,,POINT (11.879162788391113 42.044349670410156),node,,,,
456,"{""layer"":""1""}",0.0,12.541205,1,6726992581,1566313540,41.971405,,,,,,,UCI Cinemas,,,,,,cinema,,,,,,,,,,POINT (12.541205406188965 41.971405029296875),node,,,,
457,,0.0,12.479552,1,6736496256,1566498314,42.209747,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.479552268981934 42.209747314453125),node,,,,
458,,0.0,12.806083,1,6795813095,1568486281,41.733555,,,,,,,Fontata la pescara,,,,,,fountain,,,,,,,,,,POINT (12.806082725524902 41.73355484008789),node,,,,
459,,0.0,12.381171,1,6799260483,1568635022,42.138958,Campagnano di Roma,,,00063,Corso Vittorio Emanuele,,Sala Conferenze,,,,,,events_venue,,,,,,,,,,POINT (12.381171226501465 42.13895797729492),node,,,,
460,,0.0,12.203354,1,6852805395,1570226212,41.858772,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.203353881835938 41.85877227783203),node,,,,
461,"{""image"":""File:Santa_Maria_in_Trastevere_fountain.jpg"",""wikidata"":""Q3747440""}",0.0,12.470291,2,6863307485,1636048494,41.8895,,,,,,,Fontana di Piazza Santa Maria in Trastevere,,,,,,fountain,,no,,,,,,,it:Fontana di piazza Santa Maria in Trastevere,POINT (12.470291137695312 41.88949966430664),node,,,,
462,,0.0,12.462054,1,6883838165,1571181780,41.903114,,,14,00193,Vicolo del Campanile,,Le Salette,,,,,,theatre,,,,,,,,,,POINT (12.462054252624512 41.903114318847656),node,,,,
463,,0.0,12.424257,1,6884677644,1571210250,41.92185,,,,,,,Libreria del Bosco,,,,,,public_bookcase,,,,,,,survey;gps;aerial imagery,,,POINT (12.424257278442383 41.92184829711914),node,,,,
464,,0.0,12.424154,1,6884677645,1571210250,41.921783,,,,,,,Libreria del Bosco,,,,,,public_bookcase,,,,,,,survey;gps;aerial imagery,,,POINT (12.424154281616211 41.921783447265625),node,,,,
465,,0.0,12.472562,1,6887208585,1571258826,41.887405,,,,,,,,,,,,,community_centre,,,,,,,,,,POINT (12.472561836242676 41.88740539550781),node,,,,
466,"{""mapillary"":""FHquundSbgFxXv7sMmxbQw""}",0.0,12.599239,1,6897079045,1571443662,41.809967,Ciampino,,52,,Viale John Fitzgerald Kennedy,info@orionliveclub.com,ORION,,,+39 06.89013645,,http://www.orionliveclub.com/info/,nightclub,,,,,,,,,,POINT (12.599239349365234 41.809967041015625),node,,,,
467,,0.0,12.980205,2,6957767985,1620299734,41.943188,Cerreto Laziale,,,00020,Via del Mattatoio,,Teatro Comunale,,,,,,theatre,,,,,,,,,,POINT (12.980204582214355 41.94318771362305),node,,,,
468,,0.0,12.71197,1,7054541144,1576240996,41.719475,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.711970329284668 41.71947479248047),node,,,,
469,,0.0,12.507367,1,7056587848,1576335263,41.88714,,,,,,,Teatro Basilica,,,,,,theatre,,,,,,,,,,POINT (12.507367134094238 41.88713836669922),node,,,,
470,,0.0,12.743745,1,7060827145,1576512699,42.020668,,,,,,,Proloco Montecelio,,,,,,community_centre,,,,,,,,,,POINT (12.743744850158691 42.020668029785156),node,,,,
471,"{""community_centre"":""cultural_centre""}",0.0,12.478277,1,7088068674,1577446377,41.853268,,,153,,Via Gaspare Gozzi,,Controchiave,,,,,,community_centre,,,,,,,,,,POINT (12.478277206420898 41.853267669677734),node,,,,
472,,0.0,12.603768,3,7156976372,1598716812,41.83591,Roma,,1261,00173,Via Tuscolana,,Malecón Roma,Tu 20:00-02:00; Fr-Su 20:00-02:00,,+39 377 5261832,,,nightclub,,,,,,,,,,POINT (12.603768348693848 41.83591079711914),node,,,,
473,,0.0,12.492087,1,7178784572,1580641139,41.858585,,,,,,,Teatro Spazio 18B,,Compagnia dei Masnadieri,,,,theatre,,,,,,,,,,POINT (12.492087364196777 41.858585357666016),node,,,,
474,"{""denomination"":""roman_catholic"",""religion"":""christian""}",0.0,12.378354,1,7208378240,1581597025,42.142464,,,,,,,Centro Parrocchiale,,,,,,community_centre,,,,,,,,,,POINT (12.3783540725708 42.14246368408203),node,,,,
475,,0.0,12.310504,1,7537602105,1589890901,42.03773,Osteria Nuova,,35,00123,Via Anguillarese,,Patronato A.C.A.I. - E.N.A.S.,,,,,,social_centre,,,,,,,,,,POINT (12.310503959655762 42.0377311706543),node,,,,
476,"{""opening_hours:signed"":""no""}",0.0,12.556313,3,7544794115,1644748754,41.962303,,,208,,Via di Casal Boccone,,Collina del Barbagianni,,,,,http://comunitaefamiglia.org/luoghi/comunita-di-famiglie-2/colli-del-barbagianni,community_centre,,,,,,,,,,POINT (12.556312561035156 41.962303161621094),node,,,,
477,,0.0,12.689585,1,7611598401,1591864681,41.806908,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.689584732055664 41.806907653808594),node,,,,
478,,0.0,12.688741,1,7611598402,1591864681,41.80722,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.688740730285645 41.807220458984375),node,,,,
479,,0.0,12.6887665,1,7611598403,1591864681,41.807266,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.688766479492188 41.80726623535156),node,,,,
480,"{""internet_access:fee"":""customers"",""operator:type"":""private""}",0.0,12.428905,1,7626075719,1592314493,41.85049,,,,,,,SGM Conference Center,,Fondazione SGM,,,https://www.sgmconferencecenter.it/it/,conference_centre,,,,,yes,,,,,POINT (12.42890453338623 41.85049057006836),node,,,,
481,"{""brand"":""AGESCI"",""wheelchair"":""yes""}",0.0,12.556085,1,7632564434,1592486428,41.9185,,,81,,Via Matteo Tondi,,Gruppo Scout Agesci Roma 89,,,,,https://g.page/scout_roma89?sharevvvvvvvvvv,social_centre,,,,,,,,,,POINT (12.556084632873535 41.91849899291992),node,,,,
482,,0.0,12.252745,1,7777437909,1596358452,42.065952,Anguillara Sabazia,,,00060,,,Hollywood,,,,,,nightclub,,,,,,,,,,POINT (12.252744674682617 42.06595230102539),node,,,,
483,"{""theatre:type"":""amphi"",""wheelchair"":""limited""}",0.0,12.893765,4,7806981517,1613224036,41.846542,Castel San Pietro Romano,,,00030,,,Anfiteatro Belvedere di Ponente,,,,,,theatre,,,,,,,,,,POINT (12.893765449523926 41.84654235839844),node,,,,
484,,0.0,12.796024,1,7835719134,1598122173,41.960938,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.796024322509766 41.9609375),node,,,,
485,,0.0,13.183255,1,7836381715,1598160439,41.88646,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (13.183255195617676 41.88645935058594),node,,,,
486,,0.0,12.597284,1,7843023534,1598352234,41.716248,,,39,,Via Arpaia,,Ginger,,,+39 3385902356,,,events_venue,,,,,,,,,,POINT (12.597284317016602 41.71624755859375),node,,,,
487,,0.0,12.581213,1,7843057145,1598353348,41.677414,,,29,,Via di Valle Caia,,Casale 500,,,+39 3938850092,,https://www.casale500.com/,events_venue,,,,,,,,,,POINT (12.581212997436523 41.67741394042969),node,,,,
488,,0.0,12.584122,1,7860893632,1598865183,41.720142,,,,,,,Casale della Certosa,,,+39 0671383055,,http://www.casalecertosa.it/,events_venue,,,,,,,,,,POINT (12.584121704101562 41.72014236450195),node,,,,
489,"{""disused"":""yes"",""image"":""File:Disused fountain, parco Celio, Roma, Italia Sep 01, 2020 12-02-12 PM.jpeg""}",0.0,12.493064,2,7864507613,1598955221,41.885765,,,,,,,,,,,,,fountain,,no,,,,,,,,POINT (12.493063926696777 41.885765075683594),node,,,,
490,"{""disused"":""yes"",""image"":""File:Disused fountain Parco del Celio, Roma, Italia Sep 01, 2020 12-03-55 PM.jpeg""}",0.0,12.493291,2,7864507614,1598955082,41.885506,,,,,,,,,,,,,fountain,,no,,,,,,,,POINT (12.493290901184082 41.88550567626953),node,,,,
491,"{""disused"":""yes"",""image"":""File:Disused Fountain, Villa Celimontana, Roma, Italia Sep 01, 2020 12-31-34 PM.jpeg""}",0.0,12.494053,2,7864605644,1598969345,41.885563,,,,,,,,,,,,,fountain,,no,,,,,,,,POINT (12.49405288696289 41.885562896728516),node,,,,
492,"{""image"":""File:Fountain, Parco del Celio, Roma, Italia Sep 01, 2020 12-33-30 PM.jpeg""}",0.0,12.494484,2,7864669614,1598969625,41.885605,,,,,,,,,,,,,fountain,,yes,scenic,,,,,,,POINT (12.494483947753906 41.88560485839844),node,,,,
493,,0.0,12.468321,1,7865951785,1598982088,41.879425,,,,00153,Largo Francesco Anzani,,Porta Portese,Su 06:00-14:00,,,,,community_centre,,,,,,,,,,POINT (12.468320846557617 41.879425048828125),node,,,,
494,,0.0,12.981213,1,7899527927,1599905891,42.032497,,,,,,,Fonte Maiure,,Comune di Roviano,,,,fountain,,,jet_water,,,,,,,POINT (12.981212615966797 42.03249740600586),node,,,,
495,,0.0,12.482711,1,7924222579,1600549987,41.913914,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.482710838317871 41.91391372680664),node,,,,
496,"{""access"":""permissive"",""has_fish"":""yes"",""image"":""File:Fountain Viale Leonardo da Vinci, Roma, Italia Oct 22, 2020 02-26-36 PM.jpeg""}",0.0,12.480403,1,8042081250,1603543266,41.858837,,,,,,,,,,,,,fountain,,no,,,,,,,,POINT (12.480402946472168 41.85883712768555),node,,,,
497,,0.0,12.483673,2,8088377770,1606791783,41.914776,,,snc,,Largo Aqua Felix,,Silvano Toti e Gigi Proietti Globe Theatre,,,06-82059127,,https://www.globetheatreroma.com/,theatre,,,,,,,,,,POINT (12.483673095703125 41.91477584838867),node,,,,
498,,0.0,12.438063,1,8097149475,1604929737,41.85056,Roma,,2,00149,Via Seravezza,,Centro Anziani Parrocchietta,,,+39066533627,,,community_centre,,,,,,,,,,POINT (12.43806266784668 41.85055923461914),node,,,,
499,,0.0,12.601037,2,8109664046,1613915688,42.14133,Fiano Romano,,19,00065,Via Milano,,Cineferonia,,,,,,cinema,,,,,,,,,,POINT (12.60103702545166 42.14133071899414),node,,,,
500,,0.0,12.458074,2,8198676687,1607380326,41.900124,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.458073616027832 41.900123596191406),node,,,,
501,"{""capacity"":""3"",""image"":""File:Fountain Park of Castel Sant\u2019Angelo, Roma, Italy 15 46 21 619000.jpeg""}",0.0,12.466235,1,8198905649,1607266241,41.90479,,,,,,,,,,,,,fountain,,yes,,,,,,,,POINT (12.466235160827637 41.904788970947266),node,,,,
502,"{""image"":""File:Fountain Park of Castel Sant\u2019Angelo, Roma, Italy 15 46 30 528000.jpeg""}",0.0,12.464685,1,8198930760,1607266146,41.903793,,,,,,,,,,,,,fountain,,yes,,,,,,,,POINT (12.464685440063477 41.90379333496094),node,,,,
503,"{""capacity"":""2"",""image"":""File:Fountain Park of Castel Sant\u2019Angelo, Roma, Italy.jpeg""}",0.0,12.467843,1,8198935920,1607266394,41.904026,,,,,,,,,,,,,fountain,,yes,,,,,,,,POINT (12.467843055725098 41.90402603149414),node,,,,
504,,0.0,12.721923,1,8203844576,1607382680,41.781475,,,,,,,Casina dell'Orologio - Location per matrimoni,,,,,,events_venue,,,,,,,,,,POINT (12.721922874450684 41.78147506713867),node,,,,
505,,0.0,12.960549,1,8316227944,1610476411,42.056442,,,,,,,Fonte degli Ulli,,,,,,fountain,,yes,,,,,,,,POINT (12.960549354553223 42.05644226074219),node,,,,
506,,0.0,12.826463,2,8342471672,1613904396,42.10423,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.826462745666504 42.10422897338867),node,,,,
507,,0.0,12.83656,1,8343084753,1611168876,42.11304,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.836560249328613 42.113040924072266),node,,,,
508,,0.0,12.908134,1,8358433715,1611515980,42.11062,,,,,,,Fontana Frodani,,,,,,fountain,,,,,,,,,,POINT (12.908134460449219 42.110618591308594),node,,,,
509,,0.0,12.497596,1,8367778773,1611761344,41.89128,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.49759578704834 41.89128112792969),node,,,,
510,,0.0,12.890226,1,8379038277,1612034918,42.07357,,,,,,,Fonte Sefriti,,,,,,fountain,,,,,,,,,,POINT (12.890226364135742 42.073570251464844),node,,,,
511,"{""contact:facebook"":""https://it-it.facebook.com/rairadio3/"",""contact:instagram"":""https://www.instagram.com/radio3_rai/"",""contact:mobile"":""+39 3355634296"",""contact:twitter"":""https://twitter.com/radio3tweet"",""note"":""Email addresses: https://www.rai.it/dl/portaleRadio/ContentItem-40deef5b-0ffc-4166-8be5-3448466c4e50.html"",""studio"":""radio"",""wikidata"":""Q2558766""}",0.0,12.46283,2,8386080937,1612245377,41.919334,,,,,,,Rai Radio 3,,Rai - Radiotelevisione Italiana S.p.A.,,,https://www.raiplayradio.it/radio3/,studio,,,,,,,,,it:Rai Radio 3,POINT (12.46282958984375 41.919334411621094),node,,,,
512,"{""contact:facebook"":""https://www.facebook.com/RaiRadio2/"",""contact:instagram"":""https://www.instagram.com/rairadio2/"",""contact:mobile"":""+39 3487300200"",""contact:phone"":""+39 0631391"",""contact:twitter"":""https://twitter.com/rairadio2"",""note"":""Email addresses: https://www.raiplayradio.it/articoli/2020/04/Mail-Redazioni-70afdf82-1cab-4657-b7fe-8d8ef1a6d043.html"",""studio"":""radio"",""wikidata"":""Q2245880""}",0.0,12.462798,3,8386080942,1612372569,41.91864,Roma,,,00195,Via Asiago,,Rai Radio 2,,Rai - Radiotelevisione Italiana S.p.A.,,,https://www.raiplayradio.it/radio2/,studio,,,,,,,,,it:Rai Radio 2,POINT (12.462798118591309 41.91864013671875),node,,,,
513,"{""contact:email"":""radioclassica@rai.it"",""contact:facebook"":""https://www.facebook.com/RaiRadio3Classica/"",""contact:twitter"":""https://twitter.com/radio3classica"",""studio"":""radio"",""wikidata"":""Q3929522""}",0.0,12.462966,1,8386156070,1612246596,41.919106,,,,,,,Rai Radio 3 Classica,,Rai - Radiotelevisione Italiana S.p.A.,,,https://www.raiplayradio.it/radio3classica/,studio,,,,,,,,,it:Rai Radio 3 Classica,POINT (12.462965965270996 41.919105529785156),node,,,,
514,"{""architect"":""Francesco Berarducci"",""architect:wikidata"":""Q3749620"",""architect:wikipedia"":""it:Francesco Berarducci"",""contact:facebook"":""https://www.facebook.com/RaiPlay.it/"",""contact:instagram"":""https://www.instagram.com/raiplay_official/"",""contact:twitter"":""https://twitter.com/raiplay"",""contact:youtube"":""https://www.youtube.com/channel/UCKUzdt2sELyxd6mz-bAx3bA"",""studio"":""television"",""wikidata"":""Q57557587""}",0.0,12.4552355,1,8392403346,1612401239,41.920288,Roma,,,00195,Via Teulada,,Rai - CPTV Teulada,,Rai - Radiotelevisione Italiana,,,https://www.raiplay.it/,studio,,,,,,,,1957-12-19,it:Centro di produzione Rai di via Teulada,POINT (12.455235481262207 41.9202880859375),node,,,,
515,,0.0,12.725711,1,8394578004,1612457171,41.999588,Guidonia Montecelio,,,00012,Piazza Matteotti,,Teatro Imperiale,,,+39 0774 301291,,,theatre,,,,,,,,,,POINT (12.72571086883545 41.99958801269531),node,,,,
516,"{""contact:facebook"":""https://it-it.facebook.com/la7fb/"",""contact:instagram"":""https://www.instagram.com/la7_tv/"",""contact:twitter"":""https://twitter.com/La7tv"",""contact:youtube"":""https://www.youtube.com/la7"",""studio"":""television"",""wikidata"":""Q1235261""}",0.0,12.456746,1,8395520415,1612486116,41.92105,Roma,,32,00195,Via Umberto Novaro,community@la7.it,LA7 - Centro di Produzione TV,,Cairo Communication,+39 06 355841,,https://www.la7.it/,studio,,,,,,,,,it:LA7,POINT (12.456746101379395 41.921051025390625),node,,,,
517,,0.0,12.503743,1,8401657645,1612693836,41.89489,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.503743171691895 41.89488983154297),node,,,,
518,,0.0,12.119078,2,8406081858,1613490934,42.146065,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.119077682495117 42.14606475830078),node,,,,
519,,0.0,12.771041,1,8410320549,1612918485,42.117565,,,,,,,,,,,,,fountain,,,,,,,,,,POINT (12.771040916442871 42.1175651550293),node,,,,
520,,0.0,12.585831,1,8442635050,1613914409,42.164707,,,,,,,,,,,,,public_bookcase,,,,,,,,,,POINT (12.585830688476562 42.16470718383789),node,,,,
521,,0.0,12.583995,1,8442699670,1613914570,42.168118,,,,,,,,,,,,,public_bookcase,,,,,,,,,,POINT (12.58399486541748 42.16811752319336),node,,,,
522,,0.0,12.598371,1,8442704521,1613914906,42.162827,,,,,,,,,,,,,public_bookcase,,,,,,,,,,POINT (12.598370552062988 42.16282653808594),node,,,,
523,,0.0,12.591661,1,8446278965,1614009766,42.171646,,,,,,,,,,,,,public_bookcase,,,,,,,,,,POINT (12.59166145324707 42.17164611816406),node,,,,
524,,0.0,12.590351,1,8464168375,1614450482,42.171276,,,,,,,,,,,,,public_bookcase,,,,,,,,,,POINT (12.590351104736328 42.1712760925293),node,,,,
